,bphP_light_mean_rpm,wt_light_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_16130,87.37935764819436,84.57032467654854,0.04714098217201441,0.3797370140947724,cds-ABJ12966.1,PA14_16130,putative carnitine dehydratase
gene-PA14_16140,100.12636903335424,94.32085513445635,0.08617326450432848,0.1034696684014499,cds-ABJ12965.1,PA14_16140,conserved hypothetical protein
gene-PA14_16150,98.42700282744715,87.39390828736111,0.17152144053399704,0.3377044542628109,cds-ABJ12964.1,PA14_16150,putative phage shock protein
gene-PA14_16160,28.968375418229027,21.295022547487164,0.4439625007020341,0.9566508159445807,cds-ABJ12963.1,PA14_16160,hypothetical protein
gene-PA14_16180,296.03242770597814,233.3263230114052,0.34340614133428626,0.655267565062535,cds-ABJ12962.1,PA14_16180,conserved hypothetical protein
gene-PA14_16190,199.21007707436812,142.39567848880458,0.4843852617160773,0.9499381116784532,cds-ABJ12961.1,PA14_16190,hypothetical protein
gene-PA14_16200,31.53182998769429,24.251254320405753,0.3787495170665114,1.0011388700413006,cds-ABJ12960.1,PA14_16200,conserved hypothetical protein
gene-PA14_16210,50.76891198862899,52.03300669302555,-0.035481731622322335,0.040693892454872496,cds-ABJ12959.1,PA14_16210,conserved hypothetical protein
gene-PA14_16220,115.47216653751055,117.45455668538496,-0.0245575382982338,0.06443389215173564,cds-ABJ12958.1,recJ,single-stranded-DNA-specific exonuclease RecJ
gene-PA14_16250,5035.884151879236,4793.851022334454,0.07106001960499383,0.15953004950836228,cds-ABJ12957.1,lasB,elastase LasB
gene-PA14_16260,351.43628821439296,354.11154598984257,-0.010940717051440412,0.04715157019201661,cds-ABJ12956.1,PA14_16260,putative oxidoreductase%2C FAD/FMN-binding
gene-PA14_16270,83.1604774896189,69.64834567139174,0.2558089525041888,0.46799960985005,cds-ABJ12955.1,PA14_16270,conserved hypothetical protein
gene-PA14_16280,85.24897712588889,37.326155862711516,1.1914955624713115,1.6077042172014744,cds-ABJ12954.1,PA14_16280,putative transciptional regulator
gene-PA14_16290,266.65602020338014,123.98934580014576,1.1047637349342267,0.6358144940637634,cds-ABJ12953.1,PA14_16290,conserved hypothetical protein
gene-PA14_16300,19.702938936209975,4.909394774139769,2.0047935012202722,1.1771603709101612,cds-ABJ12952.1,PA14_16300,hypothetical protein
gene-PA14_16310,16.335459892565886,8.411852316000974,0.9575115493694814,0.8912552884448927,cds-ABJ12951.1,PA14_16310,putative MFS permease
gene-PA14_16320,40.09756038485506,40.369672609231515,-0.009757423669024603,0.028845183703654943,cds-ABJ12950.1,fkbP-1,putative FkbP-type peptidyl-prolyl cis-trans isomerase
gene-PA14_16330,471.76642051161247,331.0036413397922,0.5112256442164598,2.463816100350055,cds-ABJ12949.1,PA14_16330,conserved hypothetical protein
gene-PA14_16340,57.0654482693108,40.84256918845024,0.48254386054843335,1.4473064407702785,cds-ABJ12948.1,PA14_16340,conserved hypothetical protein
gene-PA14_16350,4.178474123646544,3.431538812812725,0.2841204426061781,0.626538733399642,cds-ABJ12947.1,PA14_16350,putative two-component response regulator
gene-PA14_16360,43.39065280966596,30.62052508316363,0.5028852531260496,1.299972297256254,cds-ABJ12946.1,PA14_16360,putative oxidase
gene-PA14_16370,184.89960557742782,246.94318845129825,-0.41743702525299153,2.0290661179035485,cds-ABJ12945.1,PA14_16370,putative membrane protein
gene-PA14_16380,27.63346636567844,29.290972815813973,-0.08403955919722979,0.2083422612205591,cds-ABJ12944.1,PA14_16380,putative LysR-family transcriptional regulator
gene-PA14_16390,254.91194502459155,227.73567063473538,0.16263869700211112,0.40056508755152564,cds-ABJ12943.1,PA14_16390,putative glucose-methanol-choline oxidoreductase
gene-PA14_16410,49.00504945763286,46.092170639978654,0.08840869859519654,0.2905971866602715,cds-ABJ12942.1,PA14_16410,putative MFS transporter
gene-PA14_16430,171.59046006682112,167.3053223801708,0.03648600348231436,0.14720798366317592,cds-ABJ12941.1,wspA,putative methyl-accepting chemotaxis transducer
gene-PA14_16440,37.28581965480847,35.95494466446462,0.0524368656477114,0.13829638624760773,cds-ABJ12940.1,wspB,hypothetical protein
gene-PA14_16450,60.67782858113856,59.08003785830723,0.038498706857067556,0.11190647832896712,cds-ABJ12939.1,wspC,putative chemotaxis protein methyltransferase CheR
gene-PA14_16460,31.449839848492186,32.24212359694028,-0.03589409693052346,0.14093063743256284,cds-ABJ12938.1,wspD,CheW domain protein
gene-PA14_16470,105.83712985393032,101.19442303022758,0.06471605955895518,0.41858498739714645,cds-ABJ12937.1,wspE,putative chemotaxis sensor/effector fusion protein
gene-PA14_16480,61.02515611765441,59.98590173154906,0.02478061112709532,0.07228057798041673,cds-ABJ12936.1,wspF,putative methylesterase%2C CheB-like
gene-PA14_16500,56.66288472738281,50.5864790277657,0.1636522214862643,0.5620992302402418,cds-ABJ12935.1,wspR,probable two-component response regulator
gene-PA14_16510,261.5384940605814,243.64730555281218,0.10222903390099686,0.5963281816164946,cds-ABJ12934.1,PA14_16510,putative peptide chain release factor 2
gene-PA14_16530,315.5195980834403,261.24830280122296,0.27230795323662715,0.6189686613943908,cds-ABJ12933.1,lysS,lysyl-tRNA synthetase
gene-PA14_16550,51.938064659977165,45.639852755329514,0.18649811507515446,0.6013879230195645,cds-ABJ12932.1,PA14_16550,putative transcriptional regulator%2C TetR family
gene-PA14_16560,80.81638914243955,75.27746995226698,0.10242975173164355,0.47766674009993626,cds-ABJ12931.1,PA14_16560,putative lipoprotein
gene-PA14_16580,221.2891257062256,223.81775225881117,-0.01639191122254764,0.19046228667667647,cds-ABJ12930.1,PA14_16580,conserved hypothetical protein
gene-PA14_16590,89.31919324389806,80.70421165950732,0.14632625392922943,0.5185176966835159,cds-ABJ12929.1,PA14_16590,conserved hypothetical protein
gene-PA14_16600,92.1449267897736,93.96613222514729,-0.028236128495088372,0.17613068531195028,cds-ABJ12928.1,PA14_16600,putative hydrolase%2C alpha/beta family
gene-PA14_16610,70.17343737553246,66.4952389011804,0.07767398532031669,0.8935854887096273,cds-ABJ12927.1,PA14_16610,putative lipoprotein
gene-PA14_16620,58.23815198700078,46.627389603762346,0.32078690573098684,1.6921103813360359,cds-ABJ12926.1,PA14_16620,putative phophatase
gene-PA14_16630,169.5022634173819,5158.226925494514,-4.927498790063231,4.561380550724316,cds-ABJ12925.1,PA14_16630,putative outer membrane protein%2C OmpA
gene-PA14_16640,88.72282116165464,3214.0224284497467,-5.178930927920913,4.100973392000301,cds-ABJ12924.1,PA14_16640,putative lipoprotein
gene-PA14_16660,334.0833471653846,318.0399436730493,0.07100010147524335,0.35366622989836216,cds-ABJ12923.1,cadA,putative metal-transporting P-type ATPase
gene-PA14_16670,64.47569670527696,87.69611925302202,-0.4437575373908641,0.8520718876433999,cds-ABJ12922.1,cadR,putative transcriptional regulator CadR
gene-PA14_16680,93.54643902878861,84.21437946098509,0.15161614238425214,0.2587406807547775,cds-ABJ12921.1,PA14_16680,conserved hypothetical protein
gene-PA14_16690,258.08880403788106,311.09115894256894,-0.26946983538893643,1.0667902160909022,cds-ABJ12920.1,ppc,phosphoenolpyruvate carboxylase
gene-PA14_16700,609.3548446526534,655.6089932089191,-0.10555304912914756,0.1817212823222356,cds-ABJ12919.1,adk,adenylate kinase
gene-PA14_16710,77.60398100797782,76.40545551200938,0.022455009380592333,0.0335722918455356,cds-ABJ12918.1,yeaZ,putative protease with chaperone activity
gene-PA14_16720,18.473467173229132,15.990743209368063,0.20821765528480632,0.42168804225338435,cds-ABJ12917.1,PA14_16720,conserved hypothetical protein
gene-PA14_16730,21.22989873365557,20.778482431602615,0.031007197895626344,0.05962690822421924,cds-ABJ12916.1,PA14_16730,conserved hypothetical protein
gene-PA14_16740,55.589025382696654,46.38334993504693,0.2611930630504151,0.43312404594766735,cds-ABJ12915.1,PA14_16740,putative carboxyvinyl-carboxyphosphonate phosphorylmutase
gene-PA14_16750,25.23203287481439,25.383121083099496,-0.008613027099467735,0.022445534039611446,cds-ABJ12914.1,PA14_16750,putative inner membrane protein
gene-PA14_16770,45.83216592264787,47.824675291610816,-0.0613947060653067,0.10449591608729594,cds-ABJ12913.1,PA14_16770,conserved hypothetical protein
gene-PA14_16780,55.516338632667384,56.656877447618086,-0.029338667864209963,0.061309197914174135,cds-ABJ12912.1,PA14_16780,putative cytochrome P450
gene-PA14_16790,106.61400563709829,89.17950276771496,0.2576129101910543,1.3318200782469383,cds-ABJ12911.1,PA14_16790,putative transcriptional regulator%2C tetR family
gene-PA14_16800,160.24043227225184,102.47461531536271,0.6449716381361909,1.7629120944904164,cds-ABJ12910.1,PA14_16800,putative efflux transmembrane protein
gene-PA14_16820,361.1305723477881,264.33145072236675,0.45017246833555036,1.1272677650598566,cds-ABJ12909.1,PA14_16820,putative efflux transmembrane protein
gene-PA14_16830,79.67737166873009,71.81896230363311,0.14980524751008886,0.22474965763991647,cds-ABJ12908.1,PA14_16830,conserved hypothetical protein
gene-PA14_16840,85.88521295514943,78.18646880023628,0.13549080715478728,0.4807325178583576,cds-ABJ12907.1,PA14_16840,putative lipoprotein
gene-PA14_16860,157.19087494438511,169.44168027098755,-0.1082713298277349,0.21474410060479612,cds-ABJ12906.1,plsB,glycerol-3-phosphate acyltransferase
gene-PA14_16870,20.319530798368234,21.991715038064196,-0.11409302288592708,0.8047023938607181,cds-ABJ12905.1,PA14_16870,putative ABC transporter ATP-binding protein
gene-PA14_16880,8.539623128435503,8.30257479802082,0.04061358148169841,0.5130331035664801,cds-ABJ12904.1,PA14_16880,putative permease of ABC transporter
gene-PA14_16890,29.114860361388214,27.30146013922595,0.09277758409368042,0.3950437144443152,cds-ABJ12903.1,PA14_16890,putative auxiliary component of ABC transporter
gene-PA14_16910,19.47763484783008,17.93024588302139,0.11942322303846237,0.2366755200668285,cds-ABJ12902.1,PA14_16910,hypothetical protein
gene-PA14_16920,12.365467795189181,11.192356059718042,0.14380304050541867,0.410430678083854,cds-ABJ12901.1,sufE,putative Fe-S center assembly protein
gene-PA14_16930,69.29422082544338,63.31315517677448,0.13022974031160864,0.20504403233284588,cds-ABJ12900.1,csdA,putative cysteine sulfinate desulfinase
gene-PA14_16950,318.8977381728478,297.8692968308325,0.09841444069285246,0.1843312758253247,cds-ABJ12899.1,dapD,tetrahydrodipicolinate N-succinyletransferase
gene-PA14_16960,62.39405641484049,50.3006089882278,0.31083273297838265,0.3095576834123986,cds-ABJ12898.1,PA14_16960,putative transporter%2C LysE family
gene-PA14_16970,45.039662623129935,32.77561026076021,0.45857336418047323,0.5595704531387347,cds-ABJ12897.1,PA14_16970,putative arsenate reductase%2C glutaredoxin family
gene-PA14_16980,16.40166797706979,15.44123371975404,0.08705450642169782,0.7957915053245825,cds-ABJ12896.1,PA14_16980,conserved hypothetical protein
gene-PA14_16990,70.43424456316863,79.37471551757454,-0.17240248728931956,0.34598704351030213,cds-ABJ12895.1,PA14_16990,hypothetical protein
gene-PA14_17000,0.9244560727944169,0.8779268399059935,0.0745039528772572,0.05767779881555569,cds-ABJ12894.1,PA14_17000,hypothetical protein
gene-PA14_17010,69.29403521597492,67.15090524473094,0.04532432232375445,0.17950594664428116,cds-ABJ12893.1,yjcE,putative putative Na(+)/H(+) exchanger protein
gene-PA14_17030,117.26820327138161,110.22407380337695,0.08937253117544411,0.13431884043695888,cds-ABJ12892.1,dapC,succinyldiaminopimelate transaminase
gene-PA14_17040,200.22961486126596,176.2494987521421,0.1840362153784554,1.1351504705043831,cds-ABJ12891.1,glnD,protein-P-II uridylyltransferase
gene-PA14_17050,310.37777944428103,259.5512874835565,0.2580056306776117,0.8634302409806637,cds-ABJ12890.1,map,methionine aminopeptidase%2C type I
gene-PA14_17060,1566.9511271245462,1323.1699290812242,0.24396183026533275,1.3648885895385614,cds-ABJ12889.1,rpsB,30S ribosomal subunit protein S2
gene-PA14_17070,1232.509432377589,1054.0647518676324,0.22563519197191986,1.1113564941152148,cds-ABJ12888.1,tsf,translation elongation factor Ts
gene-PA14_17080,337.1992625823619,296.19721902753764,0.18704328524727165,1.6422537890802351,cds-ABJ12887.1,pyrH,uridylate kinase
gene-PA14_17100,681.3568519581164,664.729036557651,0.03564421445130195,0.1614018628300876,cds-ABJ12886.1,frr,ribosome recycling factor
gene-PA14_17110,334.57442915364277,329.21021730946944,0.0233180755673607,0.04843231624975082,cds-ABJ12885.1,uppS,undecaprenyl pyrophosphate synthetase
gene-PA14_17120,160.47086848352555,140.54736654019382,0.1912549941247589,0.44993901575355116,cds-ABJ12884.1,cdsA,phosphatidate cytidylyltransferase
gene-PA14_17130,175.48094785372462,147.24538526438985,0.25309198227763546,0.9302319316984815,cds-ABJ12883.1,dxr,1-deoxy-d-xylulose 5-phosphate reductoisomerase
gene-PA14_17140,239.7693048163852,259.18444427344554,-0.11233215540924026,0.15880381526671378,cds-ABJ12882.1,yaeL,putative membrane-associated zinc metalloprotease
gene-PA14_17150,661.0488574189537,616.5832225914228,0.10046126972261728,0.2304680825251363,cds-ABJ12881.1,PA14_17150,putative outer membrane antigen
gene-PA14_17170,399.8581156270793,362.92603501428295,0.13981261478717294,0.6052932705218729,cds-ABJ12880.1,ompH,putative outer membrane protein OmpH
gene-PA14_17180,319.60165764376137,301.8908359180063,0.08224792703187161,0.24752541598431937,cds-ABJ12879.1,lpxD,UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase
gene-PA14_17190,159.05449363418427,135.95017785754231,0.22644309116440192,0.7879451232293678,cds-ABJ12878.1,fabZ,(3R)-hydroxymyristoyl-(acyl-carrier-protein) dehydratase
gene-PA14_17210,239.60350534561834,218.59100890786294,0.13241495266741898,0.8567215139650106,cds-ABJ12877.1,lpxA,UDP-N-acetylglucosamine acetyltransferase
gene-PA14_17220,175.3480255939816,186.19078186376237,-0.08656046155358331,0.23374887264519273,cds-ABJ12876.1,lpxB,lipid A-disaccharide synthase
gene-PA14_17230,141.6029708024713,157.50376878071057,-0.15353481573237684,0.24963269568585778,cds-ABJ12875.1,rnhB,ribonuclease HII
gene-PA14_17250,284.63354860752537,229.06496515459378,0.313348895767384,1.5031807746137613,cds-ABJ12874.1,yaaJ,putative Na+/alanine symporter
gene-PA14_17260,436.1286580332027,420.66763826267135,0.05207295633417342,1.3932396287441104,cds-ABJ12873.1,dnaE,DNA polymerase III%2C alpha subunit
gene-PA14_17270,291.5803858474073,261.67790995026854,0.1561015328406133,0.6060515646834256,cds-ABJ12872.1,accA,acetyl-CoA carboxylase%2C carboxyl transferase%2C alpha subunit
gene-PA14_17280,67.86748758861627,60.645642277605056,0.16231662003517855,0.291840409042618,cds-ABJ12871.1,mesJ,putative cell cycle protein
gene-PA14_17290,647.2799908675862,612.3179406746636,0.08010895279812881,0.2593023036840654,cds-ABJ12870.1,pyrG,CTP synthase
gene-PA14_17310,305.0801678468794,294.3976595800771,0.05142219618697848,0.2501390874583775,cds-ABJ12869.1,kdsA,2-dehydro-3-deoxyphosphooctonate aldolase
gene-PA14_17320,938.6766382391876,973.8606602630011,-0.05308711257948517,0.4850420240468661,cds-ABJ12868.1,eno,enolase
gene-PA14_17330,50.831934574291004,51.509373878363846,-0.019099864799896928,0.0953891494389871,cds-ABJ12867.1,PA14_17330,putative septum formation initiator
gene-PA14_17340,39.56883836879145,38.62791950992375,0.03472073492219887,0.0793770612785875,cds-ABJ12866.1,ispD,4-diphosphocytidyl-2-methyl-D-erithritol synthase
gene-PA14_17350,17.950356100700883,13.210427600230451,0.442335266414596,1.225755721374206,cds-ABJ12865.1,PA14_17350,putative redox protein
gene-PA14_17370,87.4057079543651,59.86210507417476,0.5460844753614534,1.6187682586277374,cds-ABJ12864.1,yedE,putative transport permease protein
gene-PA14_17380,11.575477491233016,10.726142330074415,0.1099403924981339,0.3380716110531081,cds-ABJ12863.1,PA14_17380,putative transcriptional regulator%2C LysR family
gene-PA14_17400,253.3943562324192,237.9862654393439,0.09050607600732005,0.23806093277942747,cds-ABJ12862.1,adhC,alcohol dehydrogenase class III
gene-PA14_17410,89.51093599857842,91.31703789255239,-0.02882010794890884,0.07757172340905637,cds-ABJ12861.1,PA14_17410,putative esterase
gene-PA14_17420,67.71593104188584,54.98667268820751,0.3004132906101141,1.955844446660729,cds-ABJ12860.1,ispF,2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase
gene-PA14_17440,122.97311700634629,115.65671166222944,0.08849397420200503,0.20921547522068695,cds-ABJ12859.1,PA14_17440,putative tRNA pseudouridine synthase D
gene-PA14_17450,93.9610375614951,97.63252755202238,-0.055299235561820294,0.1583589538145303,cds-ABJ12858.1,surE,putative stationary-phase survival protein SurE
gene-PA14_17460,167.70954290086445,213.36436483447127,-0.34735445912052865,0.7560004139872812,cds-ABJ12857.1,pcm,L-isoaspartate protein carboxylmethyltransferase type II
gene-PA14_17470,2206.7528416171244,2617.7470479037506,-0.246400641248484,0.25622716414815283,cds-ABJ12856.1,nlpD,putative lipoprotein NlpD
gene-PA14_17480,2987.4954801242807,2936.4702046428624,0.02485353100946588,0.09628595595185753,cds-ABJ12855.1,rpoS,sigma factor RpoS
gene-PA14_17490,165.0399100032332,157.82612945534058,0.06447886363675898,0.15780074115550224,cds-ABJ12854.1,fdxA,ferredoxin I
gene-PA14_17500,219.3211597407143,216.995141592909,0.015382265615038467,0.03909706939213333,cds-ABJ12853.1,mutS,DNA mismatch repair protein MutS
gene-PA14_17510,38.227023035238645,46.442407071459535,-0.28084988681250267,0.7778479557189351,cds-ABJ12852.1,PA14_17510,putative TolB-like translocation protein
gene-PA14_17520,33.88143466790259,33.302193583715315,0.024877754895959454,0.037874522089919295,cds-ABJ12851.1,cinA,putative competence-damaged protein
gene-PA14_17530,465.14782145133523,510.382395237809,-0.13388929662686358,0.5804403375069426,cds-ABJ12850.1,recA,RecA protein
gene-PA14_17540,52.48919698096726,61.564105324317545,-0.23006890821432963,0.8055187911912952,cds-ABJ12849.1,recX,putative recX protein
gene-PA14_17550,217.91691322268866,193.32351844686795,0.17276101510788433,0.5152512266127296,cds-ABJ12848.1,PA14_17550,putative lysine decarboxylase
gene-PA14_17570,467.84416419764756,277.87201539830335,0.7516075077464022,1.361849211349553,cds-ABJ12847.1,PA14_17570,putative metallo-beta-lactamase superfamily protein
gene-PA14_17580,958.7571014024943,587.2908713037905,0.7070901443008776,1.0245948626651806,cds-ABJ12846.1,PA14_17580,conserved hypothetical protein
gene-PA14_17590,20.48051490222002,29.457622051588555,-0.5243889630075222,0.9984141559428282,cds-ABJ12845.1,PA14_17590,conserved hypothetical protein
gene-PA14_17600,65.64706736717575,100.25720360513621,-0.6109034225513942,2.0942068803279534,cds-ABJ12844.1,PA14_17600,putative secreted protein
gene-PA14_17610,15.158528559647849,11.42403183643619,0.4080577769377808,1.5569529452363475,cds-ABJ12843.1,potD,polyamine ABC transporter protein
gene-PA14_17620,2.54071991909005,2.302265397691632,0.14218312610858966,0.13188055791354492,cds-ABJ12842.1,potC,polyamine transport protein PotC
gene-PA14_17630,5.346647976465189,3.1602677303268525,0.7585876927551883,1.1093286325229144,cds-ABJ12841.1,potB,polyamine transport protein PotB
gene-PA14_17640,5.529920717159751,5.157719892579097,0.10052535011445955,0.15483451269402548,cds-ABJ12840.1,potA,polyamine transport protein PotA
gene-PA14_17650,17.092628985184536,15.028128274092834,0.18570896354577904,0.8053389571484567,cds-ABJ12839.1,PA14_17650,conserved hypothetical protein
gene-PA14_17660,28.779639819113516,29.517932346461105,-0.03654312982379037,0.04999096615468044,cds-ABJ12838.1,PA14_17660,putative transmembrane protein
gene-PA14_17670,120.3875208767498,122.33792551512512,-0.023185864346251427,0.12867113898860713,cds-ABJ12837.1,PA14_17670,putative DNA-binding response regulator%2C LuxR family
gene-PA14_17675,20.968708785750064,16.777987002802444,0.321668372093912,0.4147971062775504,cds-ABJ15695.1,dgkA,diacylglycerol kinase
gene-PA14_17690,172.05623696407824,183.50064313195165,-0.09290492873143556,0.37267282615394065,cds-ABJ12836.1,PA14_17690,putative glutamate synthase%2C large subunit
gene-PA14_17700,4.706090603628777,4.740231506948824,-0.010428421517491406,0.033798189975000954,cds-ABJ12835.1,rpmE,putative ribosomal protein%2C L31P family
gene-PA14_17710,1.968630964052006,2.377748738085301,-0.27240343372065745,0.27409039103486965,cds-ABJ12834.1,PA14_17710,putative 50S ribosomal protein L36
gene-PA14_17720,27.0143434056432,30.387796238850356,-0.16976642866241518,0.8695574261332965,cds-ABJ12833.1,PA14_17720,putative transcriptional regulator%2C LuxR family
gene-PA14_17730,5.304684697435409,22.981491816526432,-2.1151333040761986,3.2716077146898552,cds-ABJ12832.1,PA14_17730,putative carbon-nitrogen hydrolase family protein
gene-PA14_17740,2.119025775112974,7.870876972769551,-1.8931226810878699,2.046511422809473,cds-ABJ12831.1,ycjJ,putative amino acid/amine transport protein
gene-PA14_17760,10.263165880188224,10.175957579410728,0.012311264975566933,0.02870589332033666,cds-ABJ12830.1,ada,putative methylated-DNA--protein-cysteine methyltransferase
gene-PA14_17780,4.331692609830912,3.4974892711572174,0.308611145329455,0.4647173727042817,cds-ABJ12829.1,PA14_17780,putative major facilitator family transporter
gene-PA14_17790,12.006427656711757,14.383398382444353,-0.2605975991429279,0.8406937238296353,cds-ABJ12828.1,PA14_17790,putative LysR-family transcriptional regulator
gene-PA14_17810,3.728984425084681,4.813765346270275,-0.3683829456483055,0.7444931085707587,cds-ABJ12827.1,PA14_17810,putative acyl-CoA dehydrogenase
gene-PA14_17820,3.7062297432848177,3.7743642906214885,-0.02628135178091085,0.033196910330623455,cds-ABJ12826.1,PA14_17820,putative L-carnitine dehydratase
gene-PA14_17850,0.8654847372586939,1.145071879842195,-0.4038574124253551,0.3332983994212368,cds-ABJ12825.1,fadB,putative enoyl-CoA hydratase/isomerase family protein
gene-PA14_17860,8.641846137539178,9.071794432356436,-0.07004839504716855,0.13703038420965247,cds-ABJ12824.1,paaH,putative 3-hydroxyacyl-CoA dehydrogenase
gene-PA14_17880,1.0058385306865334,1.4190615574298053,-0.4965379679618565,0.5795494397592673,cds-ABJ12823.1,paaJ,acetyl-CoA acetyltransferase (thiolase)
gene-PA14_17890,2.546933255919245,2.58350992921673,-0.02057126594115621,0.03388543071212048,cds-ABJ12822.1,PA14_17890,putative porin
gene-PA14_17900,108.8967009308114,95.42717596776151,0.19048816171664493,0.506674006104123,cds-ABJ12821.1,metR,transcriptional regulator MetR
gene-PA14_17910,2.1943956585211057,2.1933434828971614,0.0006919134155537146,0.0012508208353299132,cds-ABJ12820.1,lipG,putative hydrolase%2C alpha/beta fold family
gene-PA14_17920,10.794169808134507,7.443150093336469,0.5362669853581968,1.1999348694100416,cds-ABJ12819.1,glpM,membrane protein GlpM
gene-PA14_17930,21.796121179536783,11.152604246438058,0.9666907108704551,0.9946221164933954,cds-ABJ12818.1,glpD,glycerol-3-phosphate dehydrogenase
gene-PA14_17940,53.764688599734946,49.50468665956174,0.11909383943094141,0.2088418125332275,cds-ABJ12817.1,glpR,glycerol-3-phosphate regulon repressor
gene-PA14_17960,55.34052612405785,56.69011486730883,-0.034760831922298376,0.16329678727085858,cds-ABJ12816.1,glpK,glycerol kinase
gene-PA14_17980,19.302441475657435,13.751578339082556,0.489186090445247,1.420983167364673,cds-ABJ12815.1,glpF,glycerol uptake facilitator protein
gene-PA14_17990,18.22163598256502,19.12862214132175,-0.07008046036584112,0.300002492356294,cds-ABJ12814.1,ybaK,conserved hypothetical protein
gene-PA14_18010,39.55278718437056,35.24912204191801,0.1661920317914706,0.37999409097116504,cds-ABJ12813.1,glpK,putative glycerol kinase
gene-PA14_18020,45.26610402988314,51.52799251854487,-0.18692524128037624,0.667880698394237,cds-ABJ12812.1,PA14_18020,putative phenazine biosynthesis protein%2C PhzF family
gene-PA14_18040,5.352745188846001,4.47564059470581,0.25818472682713905,0.5683080390373771,cds-ABJ12811.1,PA14_18040,hypothetical protein
gene-PA14_18050,46.17124939467411,53.08080491157224,-0.20119547080211223,0.5498305791499183,cds-ABJ12810.1,PA14_18050,hypothetical protein
gene-PA14_18060,17.42272474800189,15.379224851715145,0.1799874626847687,0.14220648215216714,cds-ABJ12809.1,PA14_18060,putative cytochrome B561
gene-PA14_18070,14.251804392220501,15.015357134125315,-0.07529419574095665,0.0741868589106514,cds-ABJ12808.1,PA14_18070,putative periplasmic metal-binding protein
gene-PA14_18080,44.277418137021606,43.39695253475287,0.028977362923259954,0.10694636228628406,cds-ABJ12807.1,PA14_18080,putative transcriptional regulator%2C TetR family
gene-PA14_18090,18.72446483785448,18.52078875772688,0.01577894380426576,0.01529054340734196,cds-ABJ12806.1,PA14_18090,putative major facilitator subfamily transporter protein
gene-PA14_18100,12.669174392834597,5.349743658510646,1.2437806635143458,1.0441964956357592,cds-ABJ12805.1,PA14_18100,hypothetical protein
gene-PA14_18110,16.813872023324883,12.455746527780823,0.43284047158564387,0.773739236510116,cds-ABJ12804.1,mmsR,transcriptional regulator MmsR
gene-PA14_18120,1560.3432808268335,1485.9775910352637,0.07045110197878313,0.4241598820300588,cds-ABJ12803.1,mmsA,methylmalonate-semialdehyde dehydrogenase
gene-PA14_18140,434.9464588145717,419.0292462481007,0.05378687769721275,0.18383770648281184,cds-ABJ12802.1,mmsB,3-hydroxyisobutyrate dehydrogenase
gene-PA14_18150,116.3847280289812,117.2811924073376,-0.011069915915280759,0.02173006666923825,cds-ABJ12801.1,acsL,putative acetyl-coa synthetase
gene-PA14_18160,77.16011785689248,74.61013099128535,0.04848380508866685,0.10272049136657573,cds-ABJ12800.1,PA14_18160,putative zinc-binding dehydrogenase
gene-PA14_18180,26.63214099982295,29.1490545777496,-0.13028067260234089,0.17952687303589052,cds-ABJ12799.1,PA14_18180,putative Antibiotic biosynthesis monooxygenase
gene-PA14_18200,16.707769191965635,17.463982005286166,-0.06386342583722888,0.1225181985350202,cds-ABJ12798.1,PA14_18200,putative transcriptional regulator%2C LysR family
gene-PA14_18210,16.199610795420316,12.150036451086722,0.4149984757979391,0.4911336443239932,cds-ABJ12797.1,PA14_18210,putative deoxyribonuclease%2C TatD family
gene-PA14_18230,64.25754131336011,58.56402396216655,0.1338510922108524,0.37420059485708057,cds-ABJ12796.1,fruR,transcriptional repressor of fru operon
gene-PA14_18250,74.0192357407211,72.3144163604308,0.03361695244034553,0.02555368440387516,cds-ABJ12795.1,fruB,putative phosphotransferase system%2C fructose-specific component
gene-PA14_18260,32.23572540915212,34.3713520766083,-0.09254615216824258,0.07303334000079659,cds-ABJ12794.1,fruK,1-phosphofructokinase
gene-PA14_18275,53.388503965737016,61.613841380431346,-0.20672535779700946,0.18112366010370942,cds-ABJ15652.1,fruA,phosphotransferase system%2C fructose-specific IIBC component
gene-PA14_18300,45.98114177301724,44.66070288356224,0.042036332566761814,0.10282606289679405,cds-ABJ12793.1,PA14_18300,putative nucleotide sugar dehydrogenase
gene-PA14_18310,4.416267771091665,5.10909384955755,-0.21023973651604752,0.25103081348281847,cds-ABJ12792.1,PA14_18310,putative membrane protein
gene-PA14_18320,4.461908712229214,4.807867697965176,-0.10773617273389367,0.12332849421717791,cds-ABJ12791.1,PA14_18320,putative inner membrane protein
gene-PA14_18330,18.38334268832706,17.48358863255776,0.07239777582750456,0.06698603110999198,cds-ABJ12790.1,arnT,4-amino-4-deoxy-L-arabinose lipid A transferase
gene-PA14_18340,12.435100445540284,10.773933015922601,0.20687313976817595,0.18701108881541828,cds-ABJ12789.1,PA14_18340,putative polysaccharide deacetylase
gene-PA14_18350,69.99888448132768,70.82148223025924,-0.016855106972242195,0.023424272273464695,cds-ABJ12788.1,fmt,putative transformylase
gene-PA14_18360,20.741661714492583,20.050403851024196,0.04890018184263606,0.05421145618647743,cds-ABJ12787.1,prmF,putative glycosyl transferase
