,dimA_light_mean_rpm,bphP_light_mean_rpm,log2_FC,-log10_pval,protein_ID,common_name,product
gene-PA14_04930,466.10898733583394,477.83405529979495,-0.03584234780702211,0.37554761683957527,cds-ABJ15342.1,rpoH,RNA polymerase sigma-32 factor
gene-PA14_04940,138.4826096730609,96.19924234697157,0.5256073753937618,1.2824466144193305,cds-ABJ15343.1,PA14_04940,hypothetical protein
gene-PA14_04950,13.224936589123658,14.599884296132819,-0.14269611906831192,0.21542906988264718,cds-ABJ15344.1,mtgA,putative transglycosylase
gene-PA14_04960,33.27417839907967,31.384624313051145,0.08434510140155244,0.24082258657271363,cds-ABJ15345.1,PA14_04960,putative membrane protein
gene-PA14_04970,9.37257473038823,11.837310604962603,-0.33682397740530445,0.42199384339399804,cds-ABJ15346.1,thiS,thiamine biosynthesis protein ThiS
gene-PA14_04980,90.97635087397612,111.72255498700684,-0.2963569953830921,0.608999253285401,cds-ABJ15347.1,thiG,thiamine biosynthesis protein%2C thiazole moiety
gene-PA14_05000,48.91038994574401,51.546485959392605,-0.07573311059062071,0.24020448973088349,cds-ABJ15348.1,micA,DNA mismatch repair protein MicA
gene-PA14_05010,11.958054778168497,11.38517011712456,0.07082686945172847,0.18545301335089454,cds-ABJ15349.1,PA14_05010,conserved hypothetical protein
gene-PA14_05020,13.116868564585586,12.673298262429284,0.04963129816355711,0.05468990150553948,cds-ABJ15350.1,PA14_05020,hypothetical protein
gene-PA14_05030,17.69881030126157,19.928328304524058,-0.1711682968809182,0.5377569521489198,cds-ABJ15351.1,PA14_05030,hypothetical protein
gene-PA14_05040,26.39367047152696,24.035535565502595,0.13502303847941083,0.24388246989157486,cds-ABJ15352.1,PA14_05040,putative oxygen-independent coproporphyrinogen III oxidase
gene-PA14_05050,99.63676150514901,113.47993262519294,-0.18768716162340718,1.4561194350535454,cds-ABJ15353.1,PA14_05050,putative Ham1 protein
gene-PA14_05060,100.56154997204817,105.65045410741483,-0.0712201759484736,0.26522856794425453,cds-ABJ15354.1,PA14_05060,conserved hypothetical protein
gene-PA14_05070,34.27282832839371,43.82034673373627,-0.3545356356892649,1.650119642093994,cds-ABJ15355.1,metW,putative methionine biosynthesis protein
gene-PA14_05080,68.18864001694266,83.66881421237008,-0.2951585728384845,0.666563794938408,cds-ABJ15356.1,metX,homoserine O-acetyltransferase
gene-PA14_05110,98.20736894585662,100.22223443048544,-0.029299421746983745,0.11793970217242544,cds-ABJ15357.1,PA14_05110,conserved hypothetical protein
gene-PA14_05120,16.97309333960284,10.97032809142003,0.629642792638722,1.8952528873182724,cds-ABJ15358.1,PA14_05120,conserved hypothetical protein
gene-PA14_05130,60.17083484601363,61.39529593485156,-0.02906374726553043,0.04637947417591401,cds-ABJ15359.1,PA14_05130,putative YGGT family protein
gene-PA14_05150,86.61586742401869,86.1875529460713,0.007151807865330583,0.007516639499187755,cds-ABJ15360.1,proC,pyrroline-5-carboxylate reductase
gene-PA14_05160,37.46366983196827,37.41093692066567,0.002032131403909937,0.0019381093031415801,cds-ABJ15361.1,PA14_05160,putative PLP dependent enzyme
gene-PA14_05180,203.7674706105113,213.26494100978826,-0.06572305929083501,0.7698290657952479,cds-ABJ15362.1,pilT,twitching motility protein PilT
gene-PA14_05190,119.79694139430364,118.2918346852919,0.018240581734491095,0.08949423420055634,cds-ABJ15363.1,pilU,twitching motility protein PilU
gene-PA14_05200,54.293195702676464,45.88654917244613,0.24270008277215768,0.4109251982974815,cds-ABJ15364.1,czcD,putative cation efflux system protein
gene-PA14_05210,45.10185068406616,52.65302526697234,-0.2233297873585904,0.6764123511111099,cds-ABJ15365.1,PA14_05210,putative membrane protein
gene-PA14_05220,1290.459965483775,1147.6853659893939,0.1691581982777463,0.768867479013835,cds-ABJ15366.1,PA14_05220,cystathionine beta-synthase
gene-PA14_05230,1083.0130429006501,931.5690475265461,0.2173160071865696,0.6592128406654885,cds-ABJ15367.1,PA14_05230,probable cystathionine gamma-lyase
gene-PA14_05250,173.43885498332133,155.1497170276551,0.16076607067069434,0.3383519539702491,cds-ABJ15368.1,pyrC,noncatalytic dihydroorotase-like protein noncataly
gene-PA14_05260,200.82487135285828,188.7342939338663,0.08958136038118734,0.19674835175054625,cds-ABJ15369.1,pyrB,aspartate carbamoyltransferase
gene-PA14_05270,142.7709406069767,126.26286652110097,0.17727195383420744,0.5400823597166708,cds-ABJ15370.1,pyrR,transcriptional regulator PyrR
gene-PA14_05280,33.06104017165391,25.655601043427712,0.36585827666777426,1.3604067981982053,cds-ABJ15371.1,yqgF,putative ribonuclease
gene-PA14_05290,53.36322824409476,50.77686882853454,0.07167451088911708,0.10561260014475318,cds-ABJ15372.1,algH,putative transcriptional activator of alginate synthesis
gene-PA14_05300,41.85486475835601,36.31020263463853,0.20502032844714488,0.5353029816393355,cds-ABJ15373.1,PA14_05300,putative tonB domain protein
gene-PA14_05310,147.42476036383613,156.140416714061,-0.08286517539998642,0.13664905209029632,cds-ABJ15374.1,gshB,glutathione synthetase'
gene-PA14_05320,112.08137443964257,127.51094053613967,-0.18607448236436422,0.36234254264050003,cds-ABJ15375.1,pilG,type IV pili response regulator PilG
gene-PA14_05330,97.22140434676515,108.5915206524221,-0.1595655743179193,0.43391137541503055,cds-ABJ15376.1,pilH,type IV pilus response regulator PilH
gene-PA14_05340,61.32408558352344,61.07538235190577,0.005862826236134214,0.012284456625175726,cds-ABJ15377.1,pilI,type IV pili signal transduction protein PilI
gene-PA14_05360,328.7435475402808,390.55080032704404,-0.24854763824686396,1.5661127539102524,cds-ABJ15378.1,pilJ,type IV pili methyl-accepting chemotaxis transducer PilJ
gene-PA14_05380,56.38704078854321,52.66024520815123,0.0986493905270545,0.45487759413203704,cds-ABJ15379.1,pilK,methyltransferase PilK
gene-PA14_05390,629.6370912395431,593.2056710330243,0.0859881407992266,0.4099838644092282,cds-ABJ15380.1,chpA,ChpA
gene-PA14_05400,70.51239997898288,70.92855801050409,-0.008489632134803204,0.032200989428200724,cds-ABJ15381.1,PA14_05400,probable methylesterase
gene-PA14_05410,47.11898326531146,41.07062821228666,0.19820138899767858,0.3459322324297337,cds-ABJ15382.1,chpC,putative chemotaxis protein methyltransferase CheR
gene-PA14_05420,22.363691749582063,18.48340309201983,0.27492794463134984,0.6575768487362736,cds-ABJ15383.1,chpD,putative transcriptional regulator
gene-PA14_05430,6.430104397409518,5.615259015803768,0.19548955194197085,0.6764563475244363,cds-ABJ15384.1,chpE,putative chemotaxis protein
gene-PA14_05440,74.34425305611022,66.53651108014559,0.1600750022576373,0.20776072474978013,cds-ABJ15385.1,PA14_05440,hypothetical protein
gene-PA14_05450,21.112379898552447,20.422307907915677,0.047943300184657006,0.062384425574794906,cds-ABJ15386.1,PA14_05450,conserved hypothetical protein
gene-PA14_05460,103.70554828895285,112.36572491359368,-0.11570895299999033,0.5667029506404933,cds-ABJ15387.1,bioA,adenosylmethionine-8-amino-7-oxononanoate aminotransferase
gene-PA14_05480,238.14878313660878,288.4901970419132,-0.27665911838917073,0.6525157263250212,cds-ABJ15388.1,PA14_05480,putative monoamine oxidase
gene-PA14_05500,191.3348086332404,165.9179255848164,0.20562959703811454,0.7211138872184212,cds-ABJ15389.1,PA14_05500,putative cytochrome b561
gene-PA14_05510,1124.322639713491,1208.4134279477912,-0.1040580244737447,0.5729984651221532,cds-ABJ15390.1,yceI,putative periplasmic protein
gene-PA14_05520,15.994960535511899,8.538762737283148,0.905518398013397,1.670013476840899,cds-ABJ15391.1,mexR,multidrug resistance operon repressor MexR
gene-PA14_05530,414.6945822893287,445.9919720047994,-0.10496854162613539,0.3211652124784722,cds-ABJ15392.1,mexA,RND multidrug efflux membrane fusion protein MexA precursor
gene-PA14_05540,1656.5763603316857,1675.1985674258524,-0.016127407259321914,0.06353653300445003,cds-ABJ15393.1,mexB,RND multidrug efflux transporter MexB
gene-PA14_05550,671.3703204950019,661.2182367718657,0.021982245155920847,0.029653456570120234,cds-ABJ15394.1,oprM,major intrinsic multiple antibiotic resistance efflux outer membrane protein OprM precursor
gene-PA14_05560,259.2003364271818,322.8485057487723,-0.3167897578023815,0.4516044055467216,cds-ABJ15395.1,rhlE,putative ATP-dependent RNA helicase%2C DEAD box family
gene-PA14_05580,244.2494263001208,262.1310018397957,-0.10193281511337388,0.1892596935223161,cds-ABJ15396.1,PA14_05580,conserved hypothetical protein
gene-PA14_05590,361.8090924671173,419.2131390476465,-0.21245526998578854,0.39338894621280673,cds-ABJ15397.1,metF,5%2C10-methylenetetrahydrofolate reductase
gene-PA14_05600,330.9723751003556,375.6343549241287,-0.18261820878656482,0.21025725433100334,cds-ABJ15398.1,PA14_05600,conserved hypothetical protein
gene-PA14_05620,2209.3211988132985,2798.0840056200923,-0.340836098407608,1.2137135953680729,cds-ABJ15399.1,sahH,S-adenosyl-L-homocysteine hydrolase
gene-PA14_05630,6.312801133246439,6.169422136818471,0.03314493304743478,0.022690408310261298,cds-ABJ15400.1,PA14_05630,conserved hypothetical protein
gene-PA14_05640,11.243777741478246,12.611025707092645,-0.16555876380962956,0.2822587681337876,cds-ABJ15401.1,bfrG,putative outer membrane ferric siderophore receptor
gene-PA14_05650,10.016762604676586,10.203117744111012,-0.026593749620501574,0.0855761530781797,cds-ABJ15402.1,PA14_05650,putative exported protein
gene-PA14_05660,263.71637077990636,232.536849356099,0.18152777812539508,0.38605860653186136,cds-ABJ15403.1,PA14_05660,putative transciptional regulator
gene-PA14_05690,77.2290398194341,102.13428977533283,-0.40325196183334355,1.394172224512129,cds-ABJ15404.1,codA,cytosine deaminase
gene-PA14_05700,28.794779607117004,36.93753211175926,-0.359280186989697,0.6379697508445477,cds-ABJ15405.1,codB,cytosine permease
gene-PA14_05740,48.497857324067375,41.70368952819005,0.21774597901555684,0.45849907054748745,cds-ABJ15406.1,pydA,putative dihydroorotate dehydrogenase
gene-PA14_05750,42.106164690777604,38.47487695890515,0.13011475464155228,0.20632481193066218,cds-ABJ15407.1,gltX,putative glutamate synthase beta subunit
gene-PA14_05770,183.63615868639963,166.93347692499614,0.13757685566456918,0.44182167680156087,cds-ABJ15408.1,dhT,dihydropyrimidinase
gene-PA14_05775,0.05556088508024995,0.0690995912256163,-0.3146017421021625,0.10937636883807234,cds-ABJ15640.1,PA14_05775,hypothetical protein
gene-PA14_05790,20.579132910432055,16.448910975903726,0.32319010476527593,1.260782730848873,cds-ABJ15409.1,PA14_05790,putative permease for cytosine/purines%2C uracil%2C thiamine%2C allantoin
gene-PA14_05810,135.62061795790018,111.0903383490749,0.28784317126036857,0.8151082494362839,cds-ABJ15410.1,amaB,N-carbamoyl-beta-alanine amidohydrolase
gene-PA14_05820,281.36831850678135,255.19022817962892,0.1408868065721641,0.19406633975310952,cds-ABJ15411.1,PA14_05820,putative acyl-CoA transferase
gene-PA14_05840,994.6264184319131,1126.0805931789916,-0.1790834276617023,0.3550187013078972,cds-ABJ15412.1,gcdH,glutaryl-CoA dehydrogenase
gene-PA14_05850,26.396600583636936,26.536588409789616,-0.007630759018062992,0.010606719901289944,cds-ABJ15413.1,PA14_05850,putative transcriptional regulator%2C LysR family
gene-PA14_05860,49.481101587713454,61.63546006688327,-0.31688297429377893,0.7003115729268772,cds-ABJ15414.1,PA14_05860,putative long-chain acyl-CoA thioester hydrolase family protein
gene-PA14_05870,2.611810003185134,2.2245128861344123,0.23156038506818227,0.46104111721475993,cds-ABJ15415.1,PA14_05870,putative phosphate transporter
gene-PA14_05880,37.240164051174425,23.3786400608397,0.6716683913649637,1.4745142543664995,cds-ABJ15416.1,nfeD,putative membrane-bound protease
gene-PA14_05890,7.135314075416736,5.785550358920738,0.3025226756705975,0.21556015761405695,cds-ABJ15417.1,PA14_05890,putative stomatin-like transmembrane protein
gene-PA14_05910,14.397638219836628,12.204815364642238,0.2383816814278716,0.7454123758517479,cds-ABJ15418.1,PA14_05910,putative bacterial periplasmic transport system
gene-PA14_05920,46.89844602065619,36.55126943143208,0.35961859775781463,1.504638566155201,cds-ABJ15419.1,PA14_05920,putative membrane protein
gene-PA14_05950,124.57767491957937,110.37954461948986,0.17457271135701563,0.2724662847896587,cds-ABJ15420.1,dbpA,RNA helicase DbpA
gene-PA14_05960,412.82125414979396,869.020502413702,-1.0738729621987657,2.303885912344842,cds-ABJ15421.1,cspB,putative major cold shock protein
gene-PA14_05970,62.594156674488595,57.54646010238148,0.12130079629714013,0.26289597361031364,cds-ABJ15422.1,PA14_05970,conserved hypothetical protein
gene-PA14_05990,82.90050228594423,80.06159979435458,0.05027039817593194,0.1911183188249163,cds-ABJ15423.1,emrA,putative drug resistance transporter%2C EmrB/QacA family
gene-PA14_06000,1804.3415355013879,1695.4124330244365,0.08983617347932292,0.1187777875697521,cds-ABJ15424.1,clpA,putative ClpA/B protease ATP binding subunit
gene-PA14_06010,347.70771685876815,278.352740577051,0.32096079710180664,0.7914843784871103,cds-ABJ15425.1,PA14_06010,conserved hypothetical protein
gene-PA14_06030,61.8877680598257,66.62188522966919,-0.10634188420909539,0.7226990116792636,cds-ABJ15427.1,PA14_06030,putative 1-acyl-sn-glycerol-3-phosphate acyltransferase
gene-PA14_06040,197.1713273502155,101.9213529358971,0.951993428804619,1.5917813577641262,cds-ABJ15426.1,PA14_06040,conserved hypothetical protein
gene-PA14_06060,41.84149958421035,25.358674586623806,0.722455189810346,1.7718307678723118,cds-ABJ15428.1,creB,two-component response regulator CreB
gene-PA14_06070,40.90953511899974,30.801504348374294,0.40943631574431644,1.0287524312680292,cds-ABJ15429.1,creC,two-component sensor CreC
gene-PA14_06080,9.306772300935412,6.3423362002499175,0.5532664722755392,0.871320952832975,cds-ABJ15430.1,creD,inner membrane protein CreD
gene-PA14_06090,1.76822692519021,1.1853826716697975,0.5769501002485001,0.6642145673484109,cds-ABJ15431.1,PA14_06090,hypothetical protein
gene-PA14_06120,71.14303776805654,60.31205870513478,0.23827609249009252,2.6696628762591037,cds-ABJ15432.1,PA14_06120,putative glutathione S-transferase
gene-PA14_06130,83.85617883211647,74.0692097221734,0.1790431436560115,0.5307237802002228,cds-ABJ15433.1,PA14_06130,putative streptogramin lyase
gene-PA14_06150,117.57824669221803,111.36409338335632,0.07833702307606866,0.2477165551687616,cds-ABJ15434.1,PA14_06150,hypothetical protein
gene-PA14_06160,7.137871189355717,6.116243979799466,0.22284787016557714,0.40369854488397183,cds-ABJ15435.1,fiuA,putative hydroxamate-type ferrisiderophore receptor
gene-PA14_06170,5.43867847793384,5.5818477899874495,-0.0374866370857404,0.0356995956193615,cds-ABJ15436.1,fiuR,putative transmembrane sensor
gene-PA14_06180,3.8482145395780463,3.54011546421056,0.12039277873345405,0.0880259934122424,cds-ABJ15437.1,fiuI,putative RNA polymerase sigma-70 factor%2C ECF subfamily
gene-PA14_06190,54.395512018011125,53.095576338938535,0.03489595614127319,0.0391451410048387,cds-ABJ15438.1,psfA,putative glutathione S-transferase
gene-PA14_06200,2.050432785373513,2.326401965088745,-0.18217184510148382,0.5141574058543347,cds-ABJ15439.1,PA14_06200,putative thioesterase
gene-PA14_06210,22.237783606634707,18.2145857021072,0.2879188075563827,1.0994814682762937,cds-ABJ15440.1,PA14_06210,putative transcriptional regulator
gene-PA14_06230,1.9717506216026628,1.586107910532866,0.3139859649946364,0.5730391621547527,cds-ABJ15441.1,PA14_06230,putative cytosine/uracil/thiamine/allantoin permeases
gene-PA14_06240,21.277839470144418,17.189219473655417,0.3078476134056658,1.2453835143911574,cds-ABJ15442.1,PA14_06240,putative transcriptional regulator%2C LysR family
gene-PA14_06250,22.345089183862367,20.193507169999332,0.1460662979571687,1.0173067828215434,cds-ABJ15443.1,PA14_06250,putative acetyltransferase%2C GNAT family
gene-PA14_06260,34.027215887847554,30.8346167406464,0.1421381951200561,0.4344772265725042,cds-ABJ15444.1,PA14_06260,putative transcriptional regulator%2C LysR family
gene-PA14_06270,4.267975744646138,4.5685654931805,-0.09818923454473397,0.15910842128149158,cds-ABJ15445.1,catD,putative hydrolase
gene-PA14_06280,21.744887807733022,22.82770551412592,-0.07010958805713036,0.32497735781986115,cds-ABJ15446.1,PA14_06280,hypothetical protein
gene-PA14_06290,881.6972903866823,947.6533421269697,-0.10407598203089577,0.24224385073939464,cds-ABJ15447.1,glcB,malate synthase G
gene-PA14_06300,35.25772957313031,30.88402941861896,0.19107857607497514,0.6452305747675906,cds-ABJ15448.1,PA14_06300,putative acetyltransferase%2C GNAT family
gene-PA14_06310,149.79597541035096,121.49302665022003,0.3021253509771025,0.7384854336018262,cds-ABJ15449.1,PA14_06310,putative ACT domain protein
gene-PA14_06320,31.464452090212024,28.573552260733155,0.13904241215358756,0.7829785454056735,cds-ABJ15450.1,rarD,putative permease
gene-PA14_06330,68.06815458434846,64.0785978260434,0.0871374165140089,0.14176811831845426,cds-ABJ15451.1,PA14_06330,putative putative homoserine kinase type II
gene-PA14_06340,31.372088904168198,31.837947623961227,-0.021265743427474147,0.021139591306459905,cds-ABJ15452.1,modR,putative molybdenum transport regulator
gene-PA14_06350,6.904002975539895,5.893104219386586,0.2284052646275391,0.661346911726793,cds-ABJ15453.1,yfiM,putative outer membrane lipoprotein
gene-PA14_06360,14.700818996281939,4.423506970858819,1.7326337671597793,1.487937502369384,cds-ABJ15454.1,comF,putative phosphoribosyltransferase
gene-PA14_06390,37.97740773677265,20.655899495140023,0.8785875105813811,0.9367764270856996,cds-ABJ15455.1,PA14_06390,conserved hypothetical protein
gene-PA14_06400,15.12086656309271,11.179165949690159,0.4357282265300338,0.8933193429100085,cds-ABJ15456.1,PA14_06400,putative transcriptional regulator%2C LysR family
gene-PA14_06420,7.487657679781641,7.230423386870569,0.050434342971479064,0.06323816279989429,cds-ABJ15457.1,PA14_06420,putative lactam utilization protein
gene-PA14_06430,4.196071245603788,3.730946505207612,0.1694974497540574,0.17003486947396598,cds-ABJ15458.1,PA14_06430,putative biotin-requiring enzyme
gene-PA14_06450,16.953729097698314,14.705744045453057,0.2052228446673394,0.29538593576284533,cds-ABJ15459.1,accC,putative acyl-CoA carboxylase subunit
gene-PA14_06460,16.38951404160349,14.629673611346576,0.1638754829169994,0.3167155834568703,cds-ABJ15460.1,PA14_06460,putative hydrolase
gene-PA14_06480,19.562608988773476,14.647429352146348,0.4174512697381228,1.0176782371398998,cds-ABJ15461.1,PA14_06480,putative hydrolase
gene-PA14_06500,133.109194571532,156.71885962940598,-0.23556857361789774,0.7842088296245172,cds-ABJ15462.1,bioB,biotin synthase
gene-PA14_06510,38.80539223111354,38.55452915455938,0.009356787542387493,0.008478764577288755,cds-ABJ15463.1,bioF,8-amino-7-oxononanoate synthase
gene-PA14_06530,50.05629010903747,47.967423765444785,0.061496411744402936,0.1029998627788818,cds-ABJ15464.1,bioH,putative biotin biosynthesis protein bioH
gene-PA14_06540,28.23300442510242,27.801689475342897,0.022210104484491733,0.020458442532737063,cds-ABJ15465.1,bioC,putative biotin synthesis protein BioC
gene-PA14_06570,22.462387496186505,20.723205421503692,0.11626409845708376,0.15558455615909111,cds-ABJ15466.1,bioD,dethiobiotin synthase
gene-PA14_06580,198.6124165499167,165.9348459076235,0.2593389357585319,0.21124222019082417,cds-ABJ15467.1,PA14_06580,conserved hypothetical protein
gene-PA14_06600,889.3542905797453,647.8011720131212,0.457207178589197,1.4341260493164911,cds-ABJ15468.1,PA14_06600,putative acyl-CoA dehydrogenase
gene-PA14_06620,29.669211099414444,25.268526697300754,0.23162500731959043,1.8286287441567777,cds-ABJ15469.1,PA14_06620,putative acyl-CoA dehydrogenase
gene-PA14_06640,145.40183752808764,133.92021889202027,0.11867170949375813,0.4237674097656809,cds-ABJ15470.1,PA14_06640,putative acyl-CoA dehydrogenase
gene-PA14_06650,31.15651215294642,31.354802545985724,-0.009152695541265009,0.007347914148854547,cds-ABJ15471.1,nirN,putative c-type cytochrome
gene-PA14_06660,22.81564510204795,24.101143709002404,-0.07907816073806932,0.060001885359757076,cds-ABJ15472.1,nirE,putative uroporphyrin-III c-methyltransferase
gene-PA14_06670,25.58775202080423,25.38504886051705,0.011474369366724345,0.008355768489898524,cds-ABJ15473.1,nirJ,heme d1 biosynthesis protein NirJ
gene-PA14_06680,12.375250832956306,12.906389631779541,-0.0606277119838242,0.03939045995616793,cds-ABJ15474.1,nirH,heme d1 biosynthesis protein NirH
gene-PA14_06690,10.43827463068934,8.761487347239715,0.252635527234591,0.2280174899149811,cds-ABJ15475.1,nirG,heme d1 biosynthesis protein NirG
gene-PA14_06700,13.941269620082418,11.926057049573513,0.22524478895956143,0.20411953864155483,cds-ABJ15476.1,nirL,heme d1 biosynthesis protein NirL
gene-PA14_06710,13.82066963929209,12.82115580850252,0.10830118486621322,0.0963860958179816,cds-ABJ15477.1,nirD,heme d1 biosynthesis protein NirD
gene-PA14_06720,51.74584911739075,43.84930617904913,0.23888911789975423,0.26148224186391933,cds-ABJ15478.1,nirF,heme d1 biosynthesis protein NirF
gene-PA14_06730,13.380709686248125,11.392519037172113,0.23206783269949266,0.23913610560115667,cds-ABJ15479.1,nirC,putative c-type cytochrome precursor
gene-PA14_06740,31.102315724173767,33.91929901185107,-0.12508435026265524,0.11972644912284545,cds-ABJ15480.1,nirM,cytochrome c-551 precursor
gene-PA14_06750,314.0058789467268,330.02809261480826,-0.07179726427179374,0.07741867213970226,cds-ABJ15481.1,nirS,nitrite reductase precursor
gene-PA14_06770,36.93868503517183,35.65573106462941,0.05099852322413105,0.19928029878768772,cds-ABJ15482.1,nirQ,regulatory protein NirQ
gene-PA14_06790,5.114136151645881,4.34927527082898,0.2337154907421064,0.8641549486029724,cds-ABJ15483.1,nirO,cytochrome c oxidase subunit
gene-PA14_06800,1.9370348413613907,1.141671314209994,0.7627019466493847,1.2916468900596334,cds-ABJ15484.1,PA14_06800,hypothetical protein
gene-PA14_06810,2.973777525188878,2.822992682816207,0.07507130110805194,0.06994909275577361,cds-ABJ15485.1,norC,nitric-oxide reductase subunit C
gene-PA14_06830,14.107228036298201,11.80124762307923,0.2574951253407583,0.2915635535576656,cds-ABJ15486.1,norB,nitric-oxide reductase subunit B
gene-PA14_06840,5.150631991107677,5.745022269489923,-0.1575629876417633,0.5494884405995408,cds-ABJ15487.1,norD,putative dinitrification protein NorD
gene-PA14_06860,31.943972772960063,25.794969703345085,0.3084539830160412,0.9866910326926593,cds-ABJ15488.1,PA14_06860,hypothetical protein
gene-PA14_06870,449.7630182104911,397.4690144208283,0.17832264353920432,0.43101675065854594,cds-ABJ15489.1,dnr,transcriptional regulator Dnr
gene-PA14_06875,8.190290028784043,7.750378918506864,0.07964768303677036,0.08268497053789813,,,
gene-PA14_06880,21.078754545237476,19.05928063180338,0.1452959507871863,0.45542900037497863,cds-ABJ15490.1,PA14_06880,putative transcriptional regulator%2C LysR family
gene-PA14_06890,49.71535106928002,23.905050227123407,1.0563759218924018,0.8214987569622568,cds-ABJ15491.1,PA14_06890,putative sulfurase
gene-PA14_06900,4.890047203176681,2.230225230762355,1.1326585712029673,1.9670046995048462,cds-ABJ15492.1,PA14_06900,hypothetical protein
gene-PA14_06920,21.191205695158455,8.74294661030848,1.2772740679566057,1.6970631119903399,cds-ABJ15493.1,argD,class III pyridoxal phosphate-dependent aminotransferase
gene-PA14_06930,10.470269534656714,3.791202625227939,1.4655708323958911,1.452408730493746,cds-ABJ15494.1,PA14_06930,putative glutamine amidotransferase
gene-PA14_06940,41.56818029350587,1.0813849114862233,5.26452606157692,0.7827790029177288,cds-ABJ15495.1,PA14_06940,hypothetical protein
gene-PA14_06950,47.093523332600796,39.87177561585855,0.24016080193684422,0.9716800107746097,cds-ABJ15496.1,PA14_06950,putative transcriptional regulator%2C LuxR family
gene-PA14_06960,156.9201724022573,113.902492511494,0.46223150389374335,2.2223824117158744,cds-ABJ15497.1,PA14_06960,putative oxidoreductase
gene-PA14_06970,36.57066408746456,28.713546461255408,0.34895528104500684,1.2217484008907693,cds-ABJ15498.1,PA14_06970,putative transcriptional regulator%2C Cro/CI family
gene-PA14_06980,282.3390372193597,259.21831365785033,0.1232609667214287,0.6211188110333341,cds-ABJ15499.1,PA14_06980,putative dehydrogenase
gene-PA14_06990,302.7244492229431,320.8459556668926,-0.08387559991987269,0.5117772653765708,cds-ABJ15500.1,PA14_06990,putative exported protein
gene-PA14_07000,36.21670974663587,45.56783262020172,-0.3313602579343657,0.927425403809945,cds-ABJ15501.1,dsbB,disulfide bond formation protein
gene-PA14_07010,5.5496846125930785,4.375766783831676,0.3428698569524763,0.8470244118881627,cds-ABJ15502.1,PA14_07010,putative membrane protein
gene-PA14_07020,29.40356671939959,35.751896967304326,-0.2820286142939249,0.5098252638655164,cds-ABJ15503.1,PA14_07020,putative membrane protein
gene-PA14_07030,66.15878941331657,76.11644582975322,-0.2022753588805988,0.6330407018569443,cds-ABJ15504.1,PA14_07030,putative cytochrome c'
gene-PA14_07040,352.0211290059349,317.0638118633155,0.15088879978451974,0.18184682352715642,cds-ABJ15505.1,yqjC,putative exported protein
gene-PA14_07050,17.254251377601776,9.97102700595419,0.7911377960868488,2.2645173313101723,cds-ABJ15506.1,PA14_07050,putative depolymerase
gene-PA14_07060,25.558078046264487,22.49274292660699,0.18431973718450712,0.40316890498520924,cds-ABJ15507.1,PA14_07060,hypothetical protein
gene-PA14_07070,83.5101729882599,48.52770574358132,0.7831432841954569,1.3224180377332555,cds-ABJ15508.1,PA14_07070,putative reductase
gene-PA14_07090,1546.6308839477836,2182.3495625035807,-0.49675327966906335,0.5733973548344934,cds-ABJ15509.1,metK,methionine adenosyltransferase
gene-PA14_07110,291.4510167764754,427.2966144498637,-0.5519844497738345,0.9580151196858422,cds-ABJ15510.1,PA14_07110,putative transcriptional regulator%2C ArsR family
gene-PA14_07130,1086.2698446213647,1213.4475979226488,-0.15972927438156884,0.4061235040235189,cds-ABJ15511.1,tktA,transketolase
gene-PA14_07140,142.76945594129833,126.04798044850874,0.17971435765180546,0.4833096624541418,cds-ABJ15512.1,PA14_07140,hypothetical protein
gene-PA14_07150,17.95431991770227,19.58323408682814,-0.12528802485909804,0.21927961021056894,cds-ABJ15513.1,hyi,putative hydroxypyruvate isomerase
gene-PA14_07170,61.53443073714785,61.55631137589395,-0.0005129076031396078,0.0007244563939011466,cds-ABJ15514.1,epd,D-erythrose 4-phosphate dehydrogenase
gene-PA14_07190,328.0754450735819,332.2911703516528,-0.018420339290314107,0.08433914870947187,cds-ABJ15515.1,pgk,phosphoglycerate kinase
gene-PA14_07200,73.47208462821294,54.01908447932959,0.4437270116301467,0.8641674124733144,cds-ABJ15516.1,PA14_07200,hypothetical protein
gene-PA14_07210,106.11418033198309,73.90947495841334,0.5217862234247165,0.6976846248261716,cds-ABJ15517.1,PA14_07210,conserved hypothetical protein
gene-PA14_07230,721.3406095769082,717.722829608217,0.007253834772056967,0.027037183207296412,cds-ABJ15518.1,fda,fructose-1%2C6-bisphosphate aldolase
gene-PA14_07240,40.00337924209206,35.581718909927794,0.1689856629456169,0.22772884328015566,cds-ABJ15519.1,PA14_07240,hypothetical protein
gene-PA14_07250,8.094763500760594,6.185767964357329,0.3880361504184744,0.8133703681609825,cds-ABJ15521.1,PA14_07250,putative isomerase
gene-PA14_07260,85.90681064237451,67.92234612326602,0.3388862145599513,1.4047905079824172,cds-ABJ15520.1,PA14_07260,conserved hypothetical protein
gene-PA14_07280,20.687817335632218,25.5553758360183,-0.30484535158921916,1.0682331373360503,cds-ABJ15522.1,yhiN,putative periplasmic protein
gene-PA14_07290,24.206976142299993,23.20836253893388,0.06077813357943992,0.07455875893023681,cds-ABJ15523.1,ygjP,putative metal-dependent hydrolase
gene-PA14_07300,59.87907694357492,56.68936467601886,0.07897387956635642,0.12022159650703558,cds-ABJ15524.1,PA14_07300,hypothetical protein
